Symbol Name, Object File, Library Archive, Matching
AIRegisterDMACallback,ai.o,ai.a,false
AIInitDMA,ai.o,ai.a,false
AIStartDMA,ai.o,ai.a,false
AIStopDMA,ai.o,ai.a,false
AIGetDMAStartAddr,ai.o,ai.a,false
AIGetDMALength,ai.o,ai.a,false
AISetDSPSampleRate,ai.o,ai.a,false
AIInit,ai.o,ai.a,false
__AIDHandler,ai.o,ai.a,false
__AICallbackStackSwitch,ai.o,ai.a,false
__AI_SRC_INIT,ai.o,ai.a,false
