Symbol Name, Object File, Library Archive, Matching
RFLiBootLoadDatabaseAsync,RFL_Database.o,RVLFaceLib.a,true
RFLiGetCharData,RFL_Database.o,RVLFaceLib.a,true
convertRaw2InfoCore_,RFL_Database.o,RVLFaceLib.a,true
RFLiConvertRaw2Info,RFL_Database.o,RVLFaceLib.a,true
RFLiConvertHRaw2Info,RFL_Database.o,RVLFaceLib.a,true
convertInfo2RawCore_,RFL_Database.o,RVLFaceLib.a,true
RFLiGetCharInfo,RFL_Database.o,RVLFaceLib.a,true
RFLIsAvailableOfficialData,RFL_Database.o,RVLFaceLib.a,true
RFLiIsSameID,RFL_Database.o,RVLFaceLib.a,true
RFLiIsValidID,RFL_Database.o,RVLFaceLib.a,true
RFLiIsSpecialID,RFL_Database.o,RVLFaceLib.a,true
RFLiIsTemporaryID,RFL_Database.o,RVLFaceLib.a,true
RFLSearchOfficialData,RFL_Database.o,RVLFaceLib.a,true
RFLiIsValidName2,RFL_Database.o,RVLFaceLib.a,true
alarmCheckCb_,RFL_Database.o,RVLFaceLib.a,true
RFLiInitCtrlBuf,RFL_Controller.o,RVLFaceLib.a,true
RFLiGetControllerData,RFL_Controller.o,RVLFaceLib.a,true
RFLGetMiddleDBBufferSize,RFL_MiddleDatabase.o,RVLFaceLib.a,true
RFLInitMiddleDB,RFL_MiddleDatabase.o,RVLFaceLib.a,true
RFLiGetCharInfoMiddleDB,RFL_MiddleDatabase.o,RVLFaceLib.a,true
RFLiGetDefaultData,RFL_DefaultDatabase.o,RVLFaceLib.a,true
RFLiCheckValidInfo,RFL_DataUtility.o,RVLFaceLib.a,true
RFLiIsValidOnNAND,RFL_DataUtility.o,RVLFaceLib.a,true
RFLiPickupCharInfo,RFL_DataUtility.o,RVLFaceLib.a,true
copyChar2Additional_,RFL_DataUtility.o,RVLFaceLib.a,true
RFLGetAdditionalInfo,RFL_DataUtility.o,RVLFaceLib.a,true
RFLiClearDBBuffer,RFL_Format.o,RVLFaceLib.a,true
