Symbol Name, Object File, Library Archive, Matching
OnShutdown,vi.o,vi.a,false
__VIRetraceHandler,vi.o,vi.a,false
VISetPreRetraceCallback,vi.o,vi.a,false
VISetPostRetraceCallback,vi.o,vi.a,false
getTiming,vi.o,vi.a,false
__VIInit,vi.o,vi.a,false
VIInit,vi.o,vi.a,false
VIWaitForRetrace,vi.o,vi.a,false
setFbbRegs,vi.o,vi.a,false
setHorizontalRegs,vi.o,vi.a,false
setVerticalRegs,vi.o,vi.a,false
VIConfigure,vi.o,vi.a,false
VIConfigurePan,vi.o,vi.a,false
VIFlush,vi.o,vi.a,false
VISetNextFrameBuffer,vi.o,vi.a,false
VIGetNextFrameBuffer,vi.o,vi.a,false
VIGetCurrentFrameBuffer,vi.o,vi.a,false
VISetBlack,vi.o,vi.a,false
VIGetRetraceCount,vi.o,vi.a,false
VIGetCurrentLine,vi.o,vi.a,true
VIGetTvFormat,vi.o,vi.a,true
VIGetDTVStatus,vi.o,vi.a,false
__VIDisplayPositionToXY,vi.o,vi.a,false
VIGetDimmingCount,vi.o,vi.a,false
VIEnableDimming,vi.o,vi.a,false
VISetTimeToDimming,vi.o,vi.a,false
VIResetDimmingCount,vi.o,vi.a,false
__VIResetRFIdle,vi.o,vi.a,false
WaitMicroTime,i2c.o,vi.a,false
sendSlaveAddr,i2c.o,vi.a,false
__VISendI2CData,i2c.o,vi.a,false
__VISetYUVSEL,vi3in1.o,vi.a,false
__VISetFilter4EURGB60,vi3in1.o,vi.a,false
__VISetCGMS,vi3in1.o,vi.a,false
__VISetWSS,vi3in1.o,vi.a,false
__VISetClosedCaption,vi3in1.o,vi.a,false
__VISetMacrovision,vi3in1.o,vi.a,false
__VISetGammaImm,vi3in1.o,vi.a,false
__VISetGamma,vi3in1.o,vi.a,false
__VISetTrapFilter,vi3in1.o,vi.a,false
VISetTrapFilter,vi3in1.o,vi.a,false
__VISetRGBOverDrive,vi3in1.o,vi.a,false
VISetRGBModeImm,vi3in1.o,vi.a,false
__VISetRGBModeImm,vi3in1.o,vi.a,false
__VISetRevolutionModeSimple,vi3in1.o,vi.a,false
